사업자등록번호,순번,데이터수집일자,기업코드,경영진명,직위코드,직위명칭,담당업무명,등기상태,등기상태명,경영진영문명,우편번호,주소,상세주소,학력명세,주요경력사항,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1223503883,1,,,,,,,,,,,,,,,I,20221114,,
3148603884,1,20210923,5827241,이**,30,대표이사사장,,,,,,,,,주수전기통신 대표이사,I,20221114,,
4188103885,1,,,,,,,,,,,,,,,I,20221114,,
5528703886,1,20210903,6418759,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
6138603887,1,20220519,8472567,윤**,30,대표이사사장,,,,YOON Dae hoon,,,,,,I,20221114,,
3828703888,1,,,,,,,,,,,,,,,I,20221114,,
1198603889,1,20210908,4086775,윤**,71,이사,,,,,,,,,,I,20221114,,
1198603889,2,20210908,4086775,이**,71,이사,,,,,,,,,,I,20221114,,
4258803890,1,20211217,8244557,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
1058603891,1,,,,,,,,,,,,,,,I,20221114,,
1058703892,1,20220222,3035073,정*,30,대표이사사장,,,,,,,,,주한국씨티감정평가법인 대표이사,I,20221114,,
1058703893,1,20210902,4190793,장**,30,대표이사사장,,,,,,,,,,I,20221114,,
2208703894,1,20210902,2591182,박**,28,대표이사,대표이사 (경영총괄),,,"Park, Jong Chul",,,,경희대학교 일반대학원 석사,주미르인컴 대표이사,I,20221114,,
2208703894,2,20210902,2591182,김**,71,이사,사내이사 (이사),,,,,,,,KTI통신연구소,I,20221114,,
4028103895,1,20220315,3105572,김**,30,대표이사사장,,,,,,,,,한국산업경제학회 ,I,20221114,,
4028103895,2,20220315,3105572,박**,30,대표이사사장,,,,,,,,,유구이앤금우통신 관리부,I,20221114,,
5668103896,1,,,,,,,,,,,,,,,I,20221114,,
1688803897,1,,,,,,,,,,,,,,,I,20221114,,
2208603898,1,20210902,2215041,박*,30,대표이사사장,,,,,,,,부산대학교,엠파스,I,20221114,,
2638103899,1,20210903,6421062,정**,30,대표이사사장,,,,,,,,,주메이드인트루 대표이사,I,20221114,,
2968603900,1,,,,,,,,,,,,,,,I,20221114,,
1200803901,1,,,,,,,,,,,,,,,I,20221114,,
1208703902,1,,,,,,,,,,,,,,,I,20221114,,
1308603903,1,,,,,,,,,,,,,,,I,20221114,,
1388103904,1,,,,,,,,,,,,,,,I,20221114,,
3018803905,1,20211228,8063287,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Tae Chan",,,,,주스탬프 대표이사,I,20221114,,
3018803905,2,20211228,8063287,조**,28,대표이사,대표이사 (경영총괄),,,"Cho, Hee Keun",,,,,주스탬프 대표이사,I,20221114,,
3018803905,3,20211228,8063287,이**,71,이사,실장 (기획 및 프로젝트 메니지먼트),,,,,,,,15년 이상,I,20221114,,
3748803906,1,,,,,,,,,,,,,,,I,20221114,,
4808603907,1,,,,,,,,,,,,,,,I,20221114,,
6258603908,1,20210903,6688384,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
8128803909,1,,,,,,,,,,,,,,,I,20221114,,
8658603910,1,20220519,8889532,이**,30,대표이사사장,대표이사 (경영총괄),,,"LEE, SI WAN",,,,,엘비에스테크 ,I,20221114,,
1208603911,1,20210902,1800843,유**,30,대표이사사장,,,,,,,,성균관대학교,굿어스주 대표이사,I,20221114,,
1208603911,2,20210902,1800843,유**,60,기타비상무이사,,,,,,,,,,I,20221114,,
1208603911,3,20210902,1800843,강**,81,감사,,1,등기,Gang Yun Gu,,,,연세대학교 언론홍보대학원 석사,주에스원 상무이사SI사업본부장,I,20221114,,
1208603911,4,20210902,1800843,조**,81,감사,,,,,,,,,대우중공업,I,20221114,,
1208603911,5,20210902,1800843,박**,999,기타,,,,,,,,서울대학교,삼성에스디에스,I,20221114,,
1208603911,6,20210902,1800843,장**,999,기타,,,,,,,,,,I,20221114,,
1208603911,7,20210902,1800843,전**,999,기타,,,,,,,,대졸,굿어스데이터주 대표이사,I,20221114,,
1428103912,1,20211130,5896291,우**,30,대표이사사장,,,,,,,,,,I,20221114,,
4148103913,1,,,,,,,,,,,,,,,I,20221114,,
5148103914,1,,,,,,,,,,,,,,,I,20221114,,
8168603915,1,,,,,,,,,,,,,,,I,20221114,,
3718803916,1,,,,,,,,,,,,,,,I,20221114,,
1058603917,1,20220222,2184277,여**,30,대표이사사장,,,,,,,,,,I,20221114,,
1058603917,2,20220222,2184277,정**,71,이사,,1,등기,Jeong Taek Geun,,,,연세대학교,주지에스글로벌 비상근 이사,I,20221114,,
1058703918,1,20220222,4176637,문**,28,대표이사,,,,,,,,,,I,20221114,,
1208703919,1,,,,,,,,,,,,,,,I,20221114,,
2158603920,1,20210902,2779966,김**,30,대표이사사장,,,,,,,,영남대학교,"이노엑스퍼트, 포스데이타, 현대정보기술",I,20221114,,
2158603920,2,20210902,2779966,심**,43,부사장,,,,,,,,,"이노엑스퍼트, 포스데이타, ISG",I,20221114,,
4028103921,1,20220315,4281310,곽**,30,대표이사사장,대표이사 (경영총괄),,,"Gwak, Juseok",,,,,유포에버 경영총괄,I,20221114,,
5498103922,1,20220126,8261410,박**,30,대표이사사장,,,,,,,,,,I,20221114,,
5498103922,2,20220126,8261410,이**,30,대표이사사장,,,,,,,,,,I,20221114,,
6138103923,1,20220316,1350159,강**,30,대표이사사장,대표이사 (관리),,,"Kang, Phil Hae",,,,춘해간호전문대학교,주세진기업 대표이사,I,20221114,,
6138103923,2,20220316,1350159,노**,71,이사,이사 (공무),,,,,,,,동업계 경력 5년,I,20221114,,
6138103923,3,20220316,1350159,노**,71,이사,이사(경영실권자) (경영(영업)),,,,,,,경남대,동업계 경력 25년,I,20221114,,
6168503924,1,,,,,,,,,,,,,,,I,20221114,,
6178503925,1,,,,,,,,,,,,,,,I,20221114,,
2048103926,1,,,,,,,,,,,,,,,I,20221114,,
2208603927,1,20220316,1966811,김**,30,대표이사사장,,,,,,,,,주제일FS 대표이사,I,20221114,,
2208603927,2,20220316,1966811,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
2208703928,1,20220215,2809523,한**,30,대표이사사장,,,,,,,,,,I,20221114,,
2208703928,2,20220215,2809523,정**,31,사장,,1,등기,Jeong Gyu Won,,,,,티에이에스자동차손해사정서비스주 대표이사 사장,I,20221114,,
1048603929,1,20210902,3896731,김**,71,이사,,,,,,,,,주이롭게 대표이사,I,20221114,,
5358703930,1,20220316,6520039,윤**,71,이사,,,,,,,,,,I,20221114,,
6428603931,1,,,,,,,,,,,,,,,I,20221114,,
1108103932,1,20220222,2753781,양 준**,13,대표이사회장,,,,,,,,,주진양홀딩스 회장현,I,20221114,,
1108103932,2,20220222,2753781,윤 한**,76,사외이사,,,,,,,,,티이컴퍼니주 대표현,I,20221114,,
1108103932,3,20220222,2753781,김 민**,999,기타,,,,,,,,,KPX케미칼주 구매그룹장,I,20221114,,
1108103932,4,20220222,2753781,박 재**,999,기타,,,,,,,,,KPX케미칼주 감사,I,20221114,,
1108103932,5,20220222,2753781,양 규**,999,기타,,,,,,,,,주진양홀딩스 의장현,I,20221114,,
1108103932,6,20220222,2753781,이**,999,기타,,,,,,,,,KPX라이프사이언스 경영지원 이사,I,20221114,,
1108103932,7,20220222,2753781,장 철**,999,기타,,,,,,,,,KPX홀딩스주 전략기획팀장,I,20221114,,
1138103933,1,20220304,1430304,박**,52,전무이사,,2,비등기,Park Tae Ung,,,,,GS네오텍주 상무보,I,20221114,,
1251303934,1,,,,,,,,,,,,,,,I,20221114,,
1358103935,1,,,,,,,,,,,,,,,I,20221114,,
2788603936,1,20220216,8406983,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
4018103937,1,20220418,1887354,강**,30,대표이사사장,,,,,,,,,주강원건설 대표이사,I,20221114,,
8098103938,1,,,,,,,,,,,,,,,I,20221114,,
1278603939,1,20210923,5835464,원**,28,대표이사,대표이사 (경영총괄),,,"Won, Jong Woo",,,,,주서신정보통신 대표,I,20221114,,
2010703940,1,,,,,,,,,,,,,,,I,20221114,,
2348103941,1,20210923,8411159,김**,30,대표이사사장,,,,,,,,,유컨셉위드인사이트 대표이사,I,20221114,,
3388603942,1,20211129,8581823,전**,30,대표이사사장,,,,,,,,,,I,20221114,,
3688703943,1,,,,,,,,,,,,,,,I,20221114,,
5028603944,1,20210923,4120581,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
5778803945,1,,,,,,,,,,,,,,,I,20221114,,
8878703946,1,,,,,,,,,,,,,,,I,20221114,,
3888603947,1,20220406,6739881,이**,30,대표이사사장,,,,,,,,,주한매에스티 ,I,20221114,,
3888603947,2,20220406,6739881,김**,71,이사,상무 (),,,,,,,,,I,20221114,,
4088103948,1,,,,,,,,,,,,,,,I,20221114,,
4188103949,1,,,,,,,,,,,,,,,I,20221114,,
1018603950,1,20220226,2170942,유**,30,대표이사사장,,,,,,,,경북대학교,한진해운 서울판매지점 수출판매3팀장 상무보,I,20221114,,
1058603951,1,20220222,1332707,김**,30,대표이사사장,,,,,,,,,주동승통상 전무이사,I,20221114,,
1088603952,1,20210902,4202482,서**,30,대표이사사장,대표이사 (경영총괄),,,"SEO, MIUNG JI",,,,,주에스티키즈 ,I,20221114,,
1088603952,2,20210902,4202482,남**,71,이사,"본부장 (일간대치동, 튜터닷컴 업무 총괄)",,,,,,,,,I,20221114,,
1088603952,3,20210902,4202482,이**,71,이사,본부장 (키즈스콜레 업무 총괄),,,,,,,,,I,20221114,,
1208703953,1,20211129,3326942,전**,28,대표이사,대표이사 (경영총괄),,,"Chon, Dae Jin",,,,,주에이블타이드 대표이사,I,20221114,,
1298103954,1,20210923,2186433,서**,28,대표이사,대표이사 (경영총괄),,,"Seo, Bae Sun",,,,,주가덕씨엔에스 대표이사,I,20221114,,
1298103954,2,20210923,2186433,송**,71,이사,전무 (감리사업본부),,,,,,,,대한재보험팀장,I,20221114,,
2068103955,1,20220315,1784189,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Sang Nyung",,,,,주아이티스텐다드 대표이사,I,20221114,,
2068103955,2,20220315,1784189,유**,71,이사,이사 (경영 및 기획),,,,,,,,,I,20221114,,
3101103956,1,,,,,,,,,,,,,,,I,20221114,,
3828803957,1,,,,,,,,,,,,,,,I,20221114,,
6168603958,1,,,,,,,,,,,,,,,I,20221114,,
6208103959,1,20210923,5967138,장**,28,대표이사,대표이사 (경영총괄),,,"Jang, Young sook",,,,,아이에스정보기술주 대표,I,20221114,,
6208103959,2,20210923,5967138,임**,71,이사,이사 (경영),,,,,,,,주엠텍전설 대표이사,I,20221114,,
6278603960,1,,,,,,,,,,,,,,,I,20221114,,
8028803961,1,,,,,,,,,,,,,,,I,20221114,,
8138703962,1,20211228,9330631,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Jee Hoon",,,,,주에이치텍 대표이사,I,20221114,,
8368803963,1,,,,,,,,,,,,,,,I,20221114,,
1058703964,1,20210902,4191232,김**,30,대표이사사장,,,,,,,,,13.01현재 주푸드나무 대표이사,I,20221114,,
1058703964,2,20210902,4191232,류**,60,기타비상무이사,,,,,,,,동국대학교,97.0107.07 빅마트 점장.상품본부장10.09현재 롯데쇼핑 비,I,20221114,,
1058703964,3,20210902,4191232,김**,76,사외이사,,1,등기,Kim Sang Ryul,,,,건국대학원 경영공학 박사2017.02,07.11현재 유나이티드 브랜드서울오피스 대표,I,20221114,,
1058703964,4,20210902,4191232,조**,76,사외이사,,1,등기,Jo Gyeong Hun,,,,서울대학교,07.0812.03 현대증권 자산운용본부 PI부장12.0413.05 LB인,I,20221114,,
1058703964,5,20210902,4191232,박**,81,감사,,1,등기,Park Su Yong,,,,고려대학교,07.0608.12 마이어자산운용 PEF운용본부장09.0112.09 튜브,I,20221114,,
1058703964,6,20210902,4191232,김**,999,기타,운영,1,등기,,,,,,13.01현재 주푸드나무 부대표,I,20221114,,
1108103965,1,20210923,1139251,이**,28,대표이사,,,,,,,,연세대학교,주아레오커뮤니케이션즈 대표이사,I,20221114,,
1368103966,1,20210902,1776085,박**,30,대표이사사장,,,,,,,,건국대학교 대학원 행정학과1998,주윈앤윈우드 대표이사,I,20221114,,
3148603967,1,20210902,4174271,박**,28,대표이사,대표이사 (경영총괄),,,"Park, Kyeung Chal",,,,,주넥스젠아이티 대표이사,I,20221114,,
3628103968,1,20210903,8169676,연**,30,대표이사사장,,,,,,,,,,I,20221114,,
3628103968,2,20210903,8169676,윤**,30,대표이사사장,,,,YUN Yeong Ung,,,,,,I,20221114,,
3628803969,1,20210903,6809159,이**,28,대표이사,대표이사 (경영총괄),,,"Lee, Sang Ho",,,,,주허브소프트 대표이사,I,20221114,,
5918803970,1,20220316,8515820,윤**,30,대표이사사장,,,,,,,,,,I,20221114,,
1098603971,1,,,,,,,,,,,,,,,I,20221114,,
3128603972,1,,,,,,,,,,,,,,,I,20221114,,
3308803973,1,20220520,6429671,백**,30,대표이사사장,,,,,,,,,,I,20221114,,
4178103974,1,20211129,1596883,신**,30,대표이사사장,,,,SIN HYE SEON,,,,,,I,20221114,,
4638703975,1,,,,,,,,,,,,,,,I,20221114,,
4128103976,1,20220323,1943667,박**,30,대표이사사장,대표이사 (경영전반),,,"Park, Jong Bok",,,,,주에이스전력 대표이사,I,20221114,,
1058103977,1,20220224,1254396,김**,30,대표이사사장,대표이사 (경영총괄),,,"Kim, Poong won",,,,,백상개발주 대표이사,I,20221114,,
1058103977,2,20220224,1254396,김**,71,이사,이사 (-),,,,,,,한양대학교 대학원,백상비엠에스주 대표이사,I,20221114,,
1058103977,3,20220224,1254396,정**,71,이사,감사 (-),,,,,,,,백상개발주 이사,I,20221114,,
1138603978,1,20210902,2783324,박**,30,대표이사사장,,,,,,,,,티쓰리큐주 대표이사,I,20221114,,
1180603979,1,,,,,,,,,,,,,,,I,20221114,,
1858603980,1,20220126,6785042,나**,30,대표이사사장,,,,Na SungSoo,,,,,,I,20221114,,
2128103981,1,20210902,1973597,김**,30,대표이사사장,,,,,,,,삼북고등학교,사하이서울브랜드 부회장,I,20221114,,
2538603982,1,20211217,6688390,이**,30,대표이사사장,,,,Lee Minseok,,,,,,I,20221114,,
2618103983,1,,,,,,,,,,,,,,,I,20221114,,
4118103984,1,20210923,1150141,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
6158103985,1,,,,,,,,,,,,,,,I,20221114,,
6378703986,1,20220418,8810150,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
8198103987,1,20210903,6398077,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Dong Hwa",,,,,주디에스소프트뱅크 대표이사,I,20221114,,
8198103987,2,20210903,6398077,박**,71,이사,이사 (),,,,,,,,,I,20221114,,
1208603988,1,20210923,1595128,선**,31,사장,,1,등기,Seon Geum Nam,,,,동덕여자대학교,,I,20221114,,
1348703989,1,20220315,4227330,방**,28,대표이사,대표이사 (경영총괄),,,"Bang, Jin Hyun",,,,,주지산크리에이티브스 대표이사,I,20221114,,
1348703989,2,20220315,4227330,최**,71,이사,사내이사 (CFO),,,,,,,,,I,20221114,,
1348703989,3,20220315,4227330,황**,71,이사,사내이사 (전략기획),,,,,,,,,I,20221114,,
2958603990,1,20220126,6680636,하**,28,대표이사,대표이사 (경영총괄),,,"HA, YOUNG PAN",,,,,주더숲디엔씨 대표이사,I,20221114,,
2958603990,2,20220126,6680636,황**,71,이사,이사 (실무 총괄),,,,,,,,동업계 경력 26년,I,20221114,,
6858103991,1,,,,,,,,,,,,,,,I,20221114,,
1018603992,1,20220226,2933891,파포즈앙투안클***,30,대표이사사장,,,,,,,,,,I,20221114,,
1051803993,1,,,,,,,,,,,,,,,I,20221114,,
1018603994,1,20210902,2280542,정**,28,대표이사,대표이사 (경영총괄),,,"Jeong, Hee Young",,,,경희대학교 대학원 석사,주타이호인스트 대표이사,I,20221114,,
1018603994,2,20210902,2280542,이**,71,이사,CFO (관리총괄),,,,,,,경기대학교,주타이호인스트 부사장,I,20221114,,
1078703995,1,20211130,4125223,김**,71,이사,,,,,,,,,,I,20221114,,
2148803996,1,,,,,,,,,,,,,,,I,20221114,,
2688703997,1,20210903,6680365,권**,30,대표이사사장,,,,,,,,,,I,20221114,,
4188103998,1,,,,,,,,,,,,,,,I,20221114,,
5010203999,1,20211130,4294515,황**,28,대표이사,대표이사 (),,,Hwang you tack,,,,,동림기업 ,I,20221114,,
5048504000,1,,,,,,,,,,,,,,,I,20221114,,
5158104001,1,20220418,1748165,박**,30,대표이사사장,,,,,,,,,,I,20221114,,
8458104002,1,20220126,8580151,박**,30,대표이사사장,,,,,,,,,,I,20221114,,
1908104003,1,20210903,6650855,허**,30,대표이사사장,,,,,,,,,,I,20221114,,
2208104004,1,,,,,,,,,,,,,,,I,20221114,,
5088104005,1,20220324,2888092,남**,30,대표이사사장,대표이사 (경영총괄),,,"Nam, Yu Mi",,,,,주신영전기 대표이사,I,20221114,,
5448104006,1,20210923,8354380,순**,28,대표이사,대표이사 (정보시스템감리 외),,,,,,,,,I,20221114,,
3838604007,1,20220418,8089973,정**,28,대표이사,대표이사 (경영총괄),,,"Jung, Sung Han",,,,,성한산업개발주 대표이사,I,20221114,,
3848104008,1,20220418,6509806,박**,30,대표이사사장,,,,,,,,,,I,20221114,,
4018104009,1,,,,,,,,,,,,,,,I,20221114,,
5418704010,1,,,,,,,,,,,,,,,I,20221114,,
1148104011,1,20210923,1996713,서**,30,대표이사사장,,,,,,,,인하대학교,주바이오스마트 이사,I,20221114,,
1148104011,2,20210923,1996713,김**,43,부사장,총괄,1,등기,Kim Si Mun,,,,연세대학교,후지제록스충청주 대표이사 사장,I,20221114,,
1208804012,1,,,,,,,,,,,,,,,I,20221114,,
1408104013,1,20211130,4060494,최**,71,이사,,,,,,,,,,I,20221114,,
1618104014,1,20210903,6417033,이**,30,대표이사사장,,,,,,,,,주엔플루토 게임 사업총괄주와이디온라인 글로벌서비스 본부,I,20221114,,
1618104014,2,20210903,6417033,강**,76,사외이사,,,,,,,,,전 아더 앤더슨 컨설턴트 에치에프알 부사장현 씨씨웰 대표이,I,20221114,,
1618104014,3,20210903,6417033,심**,76,사외이사,,,,,,,,,데이콤 수석 연구원다산 네크웍스 상무현 올레디오 본부장,I,20221114,,
1618104014,4,20210903,6417033,이*,81,감사,,,,,,,,,전 엔씨소프트 개발팀전 주락호 이사전 블루아크 개발팀장전,I,20221114,,
1618104014,5,20210903,6417033,최**,81,감사,,,,,,,,,,I,20221114,,
1618104014,6,20210903,6417033,임**,999,기타,,,,,,,,,전 주스마일게이트RPG PM전 주이노스파크 PD전 주락호 CEO,I,20221114,,
1618104014,7,20210903,6417033,장**,999,기타,,,,,,,,,전 주오디아츠 기획총괄현 투니플레이 PD,I,20221114,,
2128104015,1,20220316,3652609,박**,71,이사,,,,,,,,,,I,20221114,,
2568804016,1,20210923,8644064,손**,71,이사,,,,,,,,,25년,I,20221114,,
3138104017,1,20220126,1985140,이**,30,대표이사사장,,,,,,,,,,I,20221114,,
4208704018,1,20211217,8353772,박**,30,대표이사사장,대표이사 (),,,parksiduk,,,,,국민은행 업무전반,I,20221114,,
4208704018,2,20211217,8353772,김**,71,이사,전무이사 (COO (최고운영책임자)),,,,,,,,,I,20221114,,
4208704018,3,20211217,8353772,남**,71,이사,이사 (정보보호최고책임자),,,,,,,,,I,20221114,,
4208704018,4,20211217,8353772,유**,71,이사,"이사 (개인정보보호책임자,서비스운용)",,,,,,,,,I,20221114,,
4498104019,1,20210923,8663664,윤**,30,대표이사사장,,,,,,,,,,I,20221114,,
4678704020,1,,,,,,,,,,,,,,,I,20221114,,
5508704021,1,20220316,8724682,강**,71,이사,,,,,,,,,,I,20221114,,
6028104022,1,,,,,,,,,,,,,,,I,20221114,,
6168104023,1,,,,,,,,,,,,,,,I,20221114,,
6168104024,1,,,,,,,,,,,,,,,I,20221114,,
6748104025,1,20220316,8592726,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
7168704026,1,,,,,,,,,,,,,,,I,20221114,,
3718604027,1,20220418,6672638,이**,30,대표이사사장,,,,,,,,,아성토건주 대표이사,I,20221114,,
6138104028,1,20220316,1968549,이**,71,이사,,,,,,,,,주금화엔지니어링 대표이사,I,20221114,,
1132104029,1,,,,,,,,,,,,,,,I,20221114,,
1132204030,1,20220418,9686729,김**,30,대표이사사장,,,,KIM DO YOUNG,,,,,,I,20221114,,
2068604031,1,,,,,,,,,,,,,,,I,20221114,,
3268704032,1,,,,,,,,,,,,,,,I,20221114,,
4098604033,1,,,,,,,,,,,,,,,I,20221114,,
5898604034,1,20220126,6785175,조**,30,대표이사사장,,,,,,,,,주대아기계설비 대표이사,I,20221114,,
1068604035,1,20210902,4077714,이**,30,대표이사사장,대표이사 (경영총괄),,,"Lee, Se In",,,,,주케이엠에스스쿨 경영총괄,I,20221114,,
1068604035,2,20210902,4077714,강**,71,이사,이사 (연구소),,,,,,,,주케이엠에스스쿨 대표이사,I,20221114,,
1218104036,1,20211006,1191159,황**,30,대표이사사장,,,,,,,,,,I,20221114,,
2978604037,1,20211217,8075966,백**,71,이사,,,,,,,,,,I,20221114,,
3088104038,1,20210923,5894099,김**,28,대표이사,대표이사 (경영.관리),,,Kim Sun Ok,,,,,주조은통신 대표이사,I,20221114,,
4723804039,1,,,,,,,,,,,,,,,I,20221114,,
5358104040,1,20220126,8725512,진**,30,대표이사사장,,,,,,,,,,I,20221114,,
6212204041,1,,,,,,,,,,,,,,,I,20221114,,
8318704042,1,20210923,8664961,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
8438104043,1,,,,,,,,,,,,,,,I,20221114,,
8458104044,1,20220126,8464291,이**,30,대표이사사장,대표이사 (경영총괄),,,"LEE, SANG GUEN",,,,,,I,20221114,,
8458104044,2,20220126,8464291,이**,71,이사,이사 (재무이사),,,,,,,,,I,20221114,,
8458104044,3,20220126,8464291,이**,71,이사,이사 (기술이사),,,,,,,,,I,20221114,,
8468704045,1,20211129,8691924,김**,30,대표이사사장,대표이사 (경영총괄),,,Kim Jung Soo,,,,,주아이티윈스 대표이사,I,20221114,,
1470204046,1,,,,,,,,,,,,,,,I,20221114,,
1518704047,1,20210902,8191775,김**,28,대표이사,대표이사 (경영총괄),,,"Kim, Jong Hyun",,,,,주지엠에스컨설팅 대표이사,I,20221114,,
1518704047,2,20210902,8191775,김**,71,이사,"고문 (경영의사결정, 해외인증컨설팅)",,,,,,,,해외인증,I,20221114,,
1518704047,3,20210902,8191775,신**,71,이사,"부대표이사 (경영의사결정, 해외인증컨설팅)",,,,,,,,해외인증,I,20221114,,
8178704048,1,20220519,8261929,박**,30,대표이사사장,,,,,,,,,,I,20221114,,
2248104049,1,20220215,1953316,김**,30,대표이사사장,,,,,,,,고려대 대학원 호텔경영학,주아벤트리알앤엠 CEO,I,20221114,,
1378104050,1,20220519,2261665,정**,71,이사,,,,,,,,,비에스엔씨주 ,I,20221114,,
2618104051,1,20210903,5967519,서**,28,대표이사,대표이사 (경영총괄),,,"Seo, Young Seong",,,,,주이프커뮤니티 경영총괄,I,20221114,,
8528804052,1,,,,,,,,,,,,,,,I,20221114,,
1094904053,1,,,,,,,,,,,,,,,I,20221114,,
1308704054,1,20220215,8651757,양**,30,대표이사사장,,,,,,,,,,I,20221114,,
1708104055,1,20210903,6789142,강**,28,대표이사,대표이사 (경영총괄),,,"Kang, Dong Bae",,,,,주이엔씨시스템 대표이사,I,20221114,,
2068104056,1,20210923,1204475,김**,30,대표이사사장,,,,,,,,,세양통신공업주 시설사업부 본부장,I,20221114,,
2068604057,1,20210902,2909742,김**,28,대표이사,,,,,,,,고려대학교,주모코코 부사장솔루션사업본부총괄,I,20221114,,
2068604057,2,20210902,2909742,고**,30,대표이사사장,,,,,,,,,"현대정보기술주, 주모코코",I,20221114,,
2068604057,3,20210902,2909742,조**,30,대표이사사장,,,,,,,,,"주한라건설, 주모코코",I,20221114,,
2498604058,1,20210903,8083608,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
2498604058,2,20210903,8083608,심**,30,대표이사사장,,,,,,,,,,I,20221114,,
2918604059,1,20210923,8465631,이**,30,대표이사사장,,,,,,,,,,I,20221114,,
3338104060,1,20220520,8081420,윤**,30,대표이사사장,,,,,,,,,,I,20221114,,
4098704061,1,20211129,8472620,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
5458604062,1,20210923,8719999,김**,30,대표이사사장,,,,,,,,,이니텍 차장,I,20221114,,
5458604062,2,20210923,8719999,김**,71,이사,이사 (연구소장),,,,,,,,16년,I,20221114,,
5768804063,1,20210903,8016462,이**,30,대표이사사장,,,,,,,,,주넥스켄 대표이사,I,20221114,,
6168104064,1,20220316,1412282,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
6168104064,2,20220316,1412282,오**,30,대표이사사장,,,,,,,,,,I,20221114,,
8618104065,1,,,,,,,,,,,,,,,I,20221114,,
8878704066,1,20211228,9335896,최**,28,대표이사,대표이사 (경영총괄),,,jeongmoon Choi,,,,,주다온에이치앤에스 경영총괄,I,20221114,,
2118804067,1,20220215,3195688,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
2118804067,2,20220215,3195688,이**,30,대표이사사장,,,,,,,,,,I,20221114,,
1018104068,1,20210908,1670643,한**,30,대표이사사장,,,,,,,,,,I,20221114,,
1208604069,1,20210902,1163963,이**,71,이사,,,,,,,,현대전문학교 수료,주비오테크컨설팅 대표이사,I,20221114,,
4898704070,1,20211129,8890515,조**,28,대표이사,대표이사 (),,,Cho Kwang Jin,,,,,주성우씨앤씨 영업팀,I,20221114,,
4898704070,2,20211129,8890515,조**,71,이사,이사 (시설관리 및 영업),,,,,,,,,I,20221114,,
5024504071,1,,,,,,,,,,,,,,,I,20221114,,
5038104072,1,,,,,,,,,,,,,,,I,20221114,,
1058804073,1,20211129,8233329,최**,30,대표이사사장,대표이사 (경영총괄),,,,,,,,20년,I,20221114,,
1198604074,1,,,,,,,,,,,,,,,I,20221114,,
2118804075,1,20220316,3856586,정**,30,대표이사사장,,,,,,,,,,I,20221114,,
5188604076,1,20220126,6410056,설**,30,대표이사사장,,,,,,,,,,I,20221114,,
1058704077,1,20210902,4078860,이**,30,대표이사사장,대표이사 (경영총괄),,,Lee Byung Il,,,,,주헬스허브 경영총괄,I,20221114,,
1058704077,2,20210902,4078860,김**,71,이사,CFO,,,,,,,,인피니트헬스케어 CFO,I,20221114,,
1058704077,3,20210902,4078860,김**,71,이사,CMO,,,,,,,,,I,20221114,,
1058704078,1,20220216,3604416,최**,71,이사,,,,,,,,,,I,20221114,,
2248104079,1,20220316,1560538,김**,30,대표이사사장,,,,,,,,,,I,20221114,,
1208804080,1,,,,,,,,,,,,,,,I,20221114,,
1298604081,1,,,,,,,,,,,,,,,I,20221114,,
2178104082,1,,,,,,,,,,,,,,,I,20221114,,
2378104083,1,,,,,,,,,,,,,,,I,20221114,,
3011204084,1,,,,,,,,,,,,,,,I,20221114,,
3128604085,1,,,,,,,,,,,,,,,I,20221114,,
6098604086,1,20210903,5964750,홍*,28,대표이사,대표이사 (경영총괄),,,hong mi,,,,동명전문대학,아이티존주 대표이사,I,20221114,,
6728704087,1,20211129,8770578,장**,30,대표이사사장,,,,,,,,,,I,20221114,,
4028104088,1,,,,,,,,,,,,,,,I,20221114,,
1078604089,1,20210902,2764040,백**,28,대표이사,대표이사 (경영총괄),,,"Baek, Sung Hak",,,,,주싸이버텍홀딩스 대표이사,I,20221114,,
1198604090,1,,,,,,,,,,,,,,,I,20221114,,
1358604091,1,20210903,5836559,박**,30,대표이사사장,,,,,,,,,,I,20221114,,
1358604092,1,20210903,5982247,박**,30,대표이사사장,,,,,,,,,,I,20221114,,
2158704093,1,20210923,4125289,이**,30,대표이사사장,,,,,,,,,,I,20221114,,
2200604094,1,,,,,,,,,,,,,,,I,20221114,,
3478704095,1,,,,,,,,,,,,,,,I,20221114,,
